ml_label_name,Flag,bucket_file_name,min_x,min_y,a,b,max_x,max_y,bb_set_verified_location,id
611269332827,UNASSIGNED,dai-production-images/display_audits/0009F78C-6D69-4DFA-9097-1A5B51731F17.jpg,0.639750576019287,0.663452657063802,"","",0.665205469727516,0.747696407636007,WHTE_RBT,d380b09f-591d-4465-acc4-97277c3714dc
049000050103,UNASSIGNED,dai-production-images/display_audits/00103BF9-5AA3-4EB0-A453-FDACB9CD60AA.jpg,0.884096777918931,0.0563827163829027,"","",0.944462382055463,0.222336267273713,WHTE_RBT,43dbffbc-a0bd-47a6-a6f2-2c097437d64e
049000028904,UNASSIGNED,dai-production-images/display_audits/004DAB40-BD86-4BA1-A462-8202AFF2BFC2.jpg,0.511136193950297,0.128043604171878,"","",0.532295057332206,0.165164417122595,WHTE_RBT,67082faf-1dea-4035-b988-128f2d0dea13
049000028904,UNASSIGNED,dai-production-images/display_audits/007536C4-303E-4B70-B106-464BE8B201D5.jpg,0.486186762934104,0.153583528788864,"","",0.524289283334757,0.198864784917176,WHTE_RBT,e883beb4-3add-4e7b-8ac7-9c285ba88e09
078000011814,UNASSIGNED,dai-production-images/display_audits/00912D4D-96EC-4E38-A3D5-54B2005A9A95.jpg,0.618834686279297,0.789659881591797,"","",0.681714630126953,0.852771723270416,WHTE_RBT,eed4e3b3-3cb1-45ad-8588-989759683e60
049000532524,UNASSIGNED,dai-production-images/display_audits/00983417-EE91-4437-854E-E27508969B5C.jpg,0.46839663708897,0.891514773338404,"","",0.597387750011415,0.998823619416336,WHTE_RBT,25b9f636-030a-421e-a5eb-aa3b3842fd9f
012000000171,UNASSIGNED,dai-production-images/display_audits/009D8A50-4E85-4335-906A-04ACA3631D9A.jpg,0.227718787071576,0.531546840946168,"","",0.239968655345312,0.60727329936563,WHTE_RBT,c8cb8f7b-55e0-40a5-ae8e-79c3d7c6808c
012000000171,UNASSIGNED,dai-production-images/display_audits/01145EF8-4CF3-48FE-8EFF-F661A67EA312.jpg,0.324843502044678,0.614154815673828,"","",0.435337150096893,0.759266408284505,WHTE_RBT,7aa5c20c-e25c-4358-ac99-e94fa86e78ee
049000024685,UNASSIGNED,dai-production-images/display_audits/0115FCFB-E98D-4FE3-9613-E4061B73C183.jpg,0.5418785572052,0.305716959635417,"","",0.667609906196594,0.485052680969238,WHTE_RBT,b599f1df-a29b-4aae-b9d1-dd4ea28378a5
078000152166,UNASSIGNED,dai-production-images/display_audits/0121946D-CBEF-4D7C-B49A-E79156EC3060.jpg,0.60211181640625,0.397884178161621,"","",0.67596435546875,0.514876238505046,WHTE_RBT,5bef316d-c065-45c3-b971-90bb6f62ec71
012000212048,UNASSIGNED,dai-production-images/display_audits/0168F0B6-8005-43CE-9C56-65AF46E759BE.jpg,0.17162299156189,0.732126426696777,"","",0.246850007772446,0.957358249028524,WHTE_RBT,af117c8a-f447-49ca-9b88-9f6b5a7b3283
012000809965,UNASSIGNED,dai-production-images/display_audits/01BCADAA-D931-4134-A318-C4C89A27F2B1.jpg,0.084109024280631,0.416679944099365,"","",0.135527703528528,0.481629854728288,WHTE_RBT,b87bcfdd-42e6-4c5b-bfa6-22199d9c2426
016571910310,UNASSIGNED,dai-production-images/display_audits/01C262F4-F532-45C9-BD36-15142D8055C3.jpg,0.470227823903851,0.293870265627257,"","",0.496651093486043,0.472455122113795,WHTE_RBT,12768fa4-f46c-4cdc-8c0d-0fef61294c32
012000212024,UNASSIGNED,dai-production-images/display_audits/01E7A12F-62F0-4A20-8A09-768E2C932869.jpg,0.346717357635498,0.00378284454345703,"","",0.391944479942322,0.134237480163574,WHTE_RBT,4080183b-6b11-4a52-8743-53db59f74b6d
786162010001,UNASSIGNED,dai-production-images/display_audits/020CF4CC-9B25-4497-9DEE-C0FB5F150095.jpg,0.49448139584024553,0.88570719548096777,"","",0.53589717888443344,0.97626970773759214,WHTE_RBT,63958b28-3cdf-4fbf-8ccf-a28908e13383
