ml_label_name,Flag,bucket_file_name,min_x,min_y,a,b,max_x,max_y,bb_set_verified_location,id
611269332827,UNASSIGNED,dai-production-images/display_audits/0009F78C-6D69-4DFA-9097-1A5B51731F17.jpg,0.592028379440308,0.66378288269043,"","",0.617322206497192,0.74847297668457,WHTE_RBT,3106847b-68ac-4c86-8eb4-86898d39e7bc
610764022882,UNASSIGNED,dai-production-images/display_audits/00758B56-96F8-4D37-AD77-1E968C0DF2CD.jpg,0.48233864941026,0.785009686696036,"","",0.515688915785508,0.836591432023086,WHTE_RBT,7ebab6e2-abfc-43ab-937f-7fff335c121e
049000532562,UNASSIGNED,dai-production-images/display_audits/00B83E1E-8BC1-4085-A2BB-3B75EA107FA2.jpg,0.330840327146952,0.539175272409827,"","",0.384200753347348,0.607088542119422,WHTE_RBT,8a5330bb-cc0d-4ea1-ac8c-e5127a5fb268
858176002270,UNASSIGNED,dai-production-images/display_audits/00D9A976-F2AD-42F3-975D-70B87DD47875.jpg,0.69439697265625,0.286344401041667,"","",0.71654052734375,0.333968098958333,WHTE_RBT,dd7bd7ba-dd63-42db-ad96-456c01115fe4
610764863812,UNASSIGNED,dai-production-images/display_audits/0104A807-211A-4DAD-8151-B4BDFEC9A69D.jpg,0.183180127869045,0.0848031584003928,"","",0.274135399801538,0.332201498056775,WHTE_RBT,b656b4a1-56d5-49da-bb7e-5f82738b3e5c
049000000450,UNASSIGNED,dai-production-images/display_audits/014FDF2D-8713-4E8C-945D-85F8BA6892B7.jpg,0.465373086929321,0.521619542439779,"","",0.555731654167175,0.842659600575765,WHTE_RBT,1481e625-2dae-4102-b06f-c0ebf3319053
049000542882,UNASSIGNED,dai-production-images/display_audits/0152CB5D-7A3C-4885-82B0-8464B577F86B.jpg,0.282188987731934,0.236574331919352,"","",0.338485282659531,0.365574868520101,WHTE_RBT,5f7bd445-d5fa-4080-96de-4b43a05284a9
611269113570,UNASSIGNED,dai-production-images/display_audits/0174D045-3663-4F35-A6CC-1A18864733B8.jpg,0.163482626791164,0.497133724494363,"","",0.192588313809562,0.607088542119422,WHTE_RBT,240671e0-d38e-48b0-a6c8-e396554ac269
049000532456,UNASSIGNED,dai-production-images/display_audits/01A51C42-C535-403E-AF29-13F4E25ACC26.jpg,0.525803956949351,0.656863731758786,"","",0.625201836255402,0.714092813783482,WHTE_RBT,debd88fc-a4d0-4ed0-804c-8f6bb7428694
786162002969,UNASSIGNED,dai-production-images/display_audits/02712F11-7F03-4E25-BF81-3DD40E65BB07.jpg,0.55707276618546309,0.31390924471069559,"","",0.60156906201806171,0.43986798983682096,WHTE_RBT,07371782-cbbe-412b-a3a6-3dc42e79ac16
049000028911,UNASSIGNED,dai-production-images/display_audits/02C49952-043D-4678-9C48-B8333336561A.jpg,0.658999767883249,0.533991204074383,"","",0.685012986985384,0.596057832107546,WHTE_RBT,7a3d726f-8b19-4fc2-b1f2-6f90ec24c8c4
818094005753,UNASSIGNED,dai-production-images/display_audits/02FC4EB6-828C-4855-981C-2E5B9052C5B1.jpg,0.569668465814798,0.744868552719889,"","",0.588711442858515,0.802331571167598,WHTE_RBT,7b76a963-3350-4773-8278-de42cbabff94
858176002270,UNASSIGNED,dai-production-images/display_audits/030BBA3D-6F0A-45E8-BF9D-1C0E0AAA5C55.jpg,0.353742218017578,0.143025382359823,"","",0.378118148446083,0.20098504225413,WHTE_RBT,b55e4445-46a5-477c-a1db-2c8901de2114
049000009774,UNASSIGNED,dai-production-images/display_audits/035279FF-7768-427C-A46C-420F98297002.jpg,0.874052238464355,0.344630114237467,"","",0.924873542785644,0.518716271718343,WHTE_RBT,a6c57536-3165-4132-b4c2-df86f5d34dba
858176002270,UNASSIGNED,dai-production-images/display_audits/03E02E7F-1067-42B2-9AC2-A58A488E9D56.jpg,0.738788509498989,0.563493932727553,"","",0.766122926308153,0.622028239430005,WHTE_RBT,61eff09c-8bf0-462a-a5d5-65d39e440429
