ml_label_name,Flag,bucket_file_name,min_x,min_y,a,b,max_x,max_y,bb_set_verified_location,id
858176002133,UNASSIGNED,dai-production-images/display_audits/000F2E0C-BFF9-4C3C-91D6-230ED716ADAB.jpg,0.146399486064911,0.691970761617025,"","",0.184594157338142,0.756694563229879,WHTE_RBT,3be3a9a9-a4c9-4e1f-a515-aa387c69b873
611269101713,UNASSIGNED,dai-production-images/display_audits/003DF3B6-0487-4F03-91EB-9268748244D3.jpg,0.751672649383545,0.59592711130778,"","",0.788122320175171,0.679984378814697,WHTE_RBT,68e6a29c-85ec-4e35-a5c7-3f44b8f8bb4c
611269001013,UNASSIGNED,dai-production-images/display_audits/008038A9-83D1-4478-A7E9-2BC7DEDBBE7A.jpg,0.56586254948952,0.486997838870845,"","",0.595681913281335,0.549949829098011,WHTE_RBT,b7108806-2340-453a-847e-a78006d4ce06
078000083163,UNASSIGNED,dai-production-images/display_audits/00C2F725-A4C2-4128-B98F-7D54ACC916B8.jpg,0.383481359481812,0.773763847351074,"","",0.4255884796381,0.830109858512878,WHTE_RBT,9bc8e9b2-d04c-428d-9649-e1b2ba3a5963
858176002508,UNASSIGNED,dai-production-images/display_audits/00D046E4-488B-4A15-ACE6-B587E500DAB9.jpg,0.678348827362061,0.154561869303385,"","",0.718208813667297,0.249490849177043,WHTE_RBT,9ed1a224-64dd-4d4b-9796-c64fa56d5cc7
049000024708,UNASSIGNED,dai-production-images/display_audits/014FB2C4-0C2A-433E-A00B-69347AF45537.jpg,0.931454010058238,0.495655933818605,"","",0.997856174608423,0.627091146124128,WHTE_RBT,0dce32dd-4c4a-4c66-93b9-4e65477afbaf
858176002171,UNASSIGNED,dai-production-images/display_audits/016E42D4-8E98-453A-800A-25B3040178F0.jpg,0.676147097199554,0.531983407609308,"","",0.69983692510083,0.637676485938076,WHTE_RBT,a0e3411d-4a43-4ee1-8421-17f4566e8492
049000542882,UNASSIGNED,dai-production-images/display_audits/01A51C42-C535-403E-AF29-13F4E25ACC26.jpg,0.627460878966903,0.653851674810117,"","",0.731376843695956,0.711080756834813,WHTE_RBT,9cbeb097-cab6-419d-96b8-195f243cc930
049000000443,UNASSIGNED,dai-production-images/display_audits/01C7E0F5-F893-4211-AAA3-0C5C6B3A9483.jpg,0.381916332244873,0.815079180399577,"","",0.428313183784485,0.921786038080851,WHTE_RBT,84e4a89d-238d-44b9-b10c-49f8b4cd4bd8
049000542882,UNASSIGNED,dai-production-images/display_audits/01D83155-A748-4768-81B1-18FB0FD579FC.jpg,0.376150512695313,0.365579922993978,"","",0.434864628314972,0.436940932273865,WHTE_RBT,3e3f987b-bd24-4a31-bae5-207f2d989cfa
