ml_label_name,Flag,bucket_file_name,min_x,min_y,a,b,max_x,max_y,bb_set_verified_location,id
012000171444,UNASSIGNED,dai-production-images/display_audits/0002CE1E-CB4F-4693-8FA2-F2FEB1F4EC87.jpg,0.355062985420227,0.736902618408203,"","",0.405020037293434,0.791808295249939,WHTE_RBT,8c260eed-c2a4-4007-8226-bd4c7c39efa5
611269332827,UNASSIGNED,dai-production-images/display_audits/00212366-7C88-4C65-BC48-C81173E58D3C.jpg,0.35643310546875,0.145345052083333,"","",0.38575439453125,0.244498697916667,WHTE_RBT,a1b3c0b9-6cd2-4bac-88ca-180cbf7aba11
049000042559,UNASSIGNED,dai-production-images/display_audits/0069209E-F196-46BC-A5E0-DEC7852A03C5.jpg,0.455206346511841,0.874357032775879,"","",0.60119012594223,0.93405769666036,WHTE_RBT,51c08815-5d20-4f37-8d56-07dca6eed09e
610764022677,UNASSIGNED,dai-production-images/display_audits/006C081A-64BB-4517-9DCE-A6B40A28BC35.jpg,0.709657089292669,0.311281538778915,"","",0.741146775574201,0.398905013649263,WHTE_RBT,dc8e4d7b-cc1a-4e0c-9222-8515083a266c
012000000171,UNASSIGNED,dai-production-images/display_audits/0083F1B0-7724-45AB-8125-1AD878F536DF.jpg,0.639187860488892,0.418193499247233,"","",0.727086859941483,0.555273199081421,WHTE_RBT,bac593f7-8f1e-48ab-9264-61855b2f7f55
610764022868,UNASSIGNED,dai-production-images/display_audits/00FFD05C-D067-4B49-BEF9-875D1F6B06CF.jpg,0.757287916523782,0.419042304354654,"","",0.790089216694779,0.468851686095797,WHTE_RBT,0fe0e5ec-0f21-4c38-af6a-a340f51e8826
012000000171,UNASSIGNED,dai-production-images/display_audits/01145EF8-4CF3-48FE-8EFF-F661A67EA312.jpg,0.31433322429657,0.365227508544922,"","",0.42073757648468,0.490241233507792,WHTE_RBT,b235d57c-08fd-4779-92e9-de0c38c4fabe
818094005777,UNASSIGNED,dai-production-images/display_audits/01589D8E-FE3C-453A-BE4C-84B94A9203FA.jpg,0.669243240356445,0.957311757405599,"","",0.701093637943268,0.998970834414164,WHTE_RBT,3239c52d-8396-4945-bb82-5544f8ad31c9
786162338006,UNASSIGNED,dai-production-images/display_audits/016E42D4-8E98-453A-800A-25B3040178F0.jpg,0.329000003723171,0.637676485938076,"","",0.347222948262613,0.747014153174732,WHTE_RBT,2155b1b1-78c4-40db-b503-427b1bca6d9b
012000212024,UNASSIGNED,dai-production-images/display_audits/017BBD42-A296-4C81-8160-B515BCC44654.jpg,0.714595127105713,0.0771695852279663,"","",0.75010347366333,0.20277111530304,WHTE_RBT,6ea76ff4-5238-4362-a6e3-976ff937e39d
070847012474,UNASSIGNED,dai-production-images/display_audits/018334A1-F275-486D-99D3-6432B2467F65.jpg,0.676104307174683,0.415757242838542,"","",0.753180360794067,0.651560433705648,WHTE_RBT,2db9322a-05ad-4558-8eeb-29389ac03f79
049000042559,UNASSIGNED,dai-production-images/display_audits/019C5D8B-B38C-41A8-9EAA-800C026167F8.jpg,0.667370633536757,0.894816230703575,"","",0.784840854534817,0.976141768317616,WHTE_RBT,0c3d7176-e597-41a9-8d54-4dd7d2c8116c
070847012474,UNASSIGNED,dai-production-images/display_audits/02866560-2503-4DED-B0D7-C243EEA2FB8F.jpg,0.728631258010864,0.0692103703816732,"","",0.842409789562225,0.389863967895508,WHTE_RBT,b43f4d01-95af-41a2-99e4-e70c41543901
078000082166,UNASSIGNED,dai-production-images/display_audits/02C357F4-7E4B-4F0D-A94B-17D5BDEB2E00.jpg,0.383527231216431,0.243401066462199,"","",0.535369277000427,0.310667936007182,WHTE_RBT,1baa49de-5e10-428f-9260-1f86bda17622
049000024692,UNASSIGNED,dai-production-images/display_audits/02D25F56-9B85-4277-B5BF-18C2AE821941.jpg,0.371248888969421,0,"","",0.456411272287369,0.198225442568461,WHTE_RBT,7f39a334-ce0b-44c9-8596-eaff21027d15
818094005746,UNASSIGNED,dai-production-images/display_audits/02FC4EB6-828C-4855-981C-2E5B9052C5B1.jpg,0.768116331849329,0.489625842870762,"","",0.787159308893046,0.549761559850922,WHTE_RBT,d8e4bda6-0358-404e-b18d-3da9cce9f678
070847811169,UNASSIGNED,dai-production-images/display_audits/035359B2-87BC-4DD8-A428-6A2D1652DBDD.jpg,0.474630827862278,0.576358568079591,"","",0.48725501796573,0.630595829264792,WHTE_RBT,0d8ff2e6-3227-4b57-8335-740a686ba5ef
049000040869,UNASSIGNED,dai-production-images/display_audits/0385E80E-79C7-484A-B0E5-FC6B92CF0B2E.jpg,0.430924163066302,0.847627338507772,"","",0.521285871526349,0.998230185941183,WHTE_RBT,2c3058f6-361f-42b0-a91a-1bbd3e6452c8
070847811268,UNASSIGNED,dai-production-images/display_audits/03EA8AFE-95AC-4B6F-AF7F-BC183733DEBD.jpg,0.373286120715449,0.810828351248207,"","",0.407242755570246,0.932102047158198,WHTE_RBT,17f31158-8911-4e55-a91f-baff7c70ba0a
012000212062,UNASSIGNED,dai-production-images/display_audits/0466C3AE-9AB9-43AD-A855-C1E11DE3B634.jpg,0.473236417770386,0.757400512695312,"","",0.509403768181801,0.870921683311462,WHTE_RBT,55758abd-2bdd-4e75-aaaf-cf07373a0267
786162080004,UNASSIGNED,dai-production-images/display_audits/04C46BA5-F8C3-4A1D-9D14-8679CDA6A4C4.jpg,0.693304218594772,0.0918433724288868,"","",0.724173886644588,0.193272281735425,WHTE_RBT,7c52ba14-5b0d-4f25-854a-617d575c3502
049000012781,UNASSIGNED,dai-production-images/display_audits/04C7DCC0-FEF3-49F6-A13D-457278489EFB.jpg,0.534008129791901,0.0326747272285781,"","",0.733549372498798,0.125004312895088,WHTE_RBT,1ff1632b-6fe7-4bea-8ece-faa880f8c4a2
049000028928,UNASSIGNED,dai-production-images/display_audits/062F1F3E-B66C-44E4-8828-78068EB80EBD.jpg,0.395867204666138,0.0456763585408529,"","",0.434540501236916,0.0998314539591471,WHTE_RBT,97c85b29-e024-4ac5-a4f7-4ebb2cb9ba25
049000050103,UNASSIGNED,dai-production-images/display_audits/063905BE-83FB-4DDA-AD81-530F3C2781C6.jpg,0,0.103177932337647,"","",0.0429484905776279,0.398389633876618,WHTE_RBT,336ac890-e7b0-4400-b46f-8ff5d2304126
049000532302,UNASSIGNED,dai-production-images/display_audits/068C22B5-C613-4651-BA5D-56F9113D3661.jpg,0.382056593894958,0.587901306152344,"","",0.429038813710213,0.643243682384491,WHTE_RBT,1b64fe36-2217-467b-8456-48a21c583eb2
786162080004,UNASSIGNED,dai-production-images/display_audits/06BD2D61-8140-4795-B10B-E05D5C94EE18.jpg,0.91704619503744189,0.84056283846268343,"","",0.93826750535760428,0.89350202119685207,WHTE_RBT,76d426ef-7d75-4317-9ff6-a19351fe6216
049000030730,UNASSIGNED,dai-production-images/display_audits/06DB12F0-23C0-421E-9471-08EC597DD4A2.jpg,0.37850567646284,0.753284067268705,"","",0.481216818412426,0.84384657952533,WHTE_RBT,c67bab75-adbd-452b-97fc-5916c8c554c1
